i,x,y,z,r,theta
464,-97,-49,0,108,27
465,-110,10,0,110,354
466,-116,-24,0,118,12
467,112,39,0,118,199
468,-68,102,0,122,303
469,-64,91,0,111,305
470,-32,-119,0,123,75
471,-55,-112,0,124,64
472,-94,60,0,111,327
473,-65,-105,0,123,59
474,7,114,0,114,266
475,120,-15,0,120,173
476,-31,114,0,118,285
477,20,-122,0,123,100
478,-87,73,0,113,320
479,-86,76,0,114,318
480,44,-109,0,117,112
481,-117,-51,0,127,24
482,111,60,0,126,208
483,5,119,0,119,267
484,53,110,0,122,244
485,125,23,0,127,190
486,82,96,0,126,229
487,-105,-69,0,125,34
488,59,-99,0,115,121
489,81,85,0,117,226
490,-121,-34,0,125,16
491,-128,17,0,129,352
492,-127,-21,0,128,10
493,57,104,0,118,241
494,23,116,0,118,258
495,128,1,0,128,180
496,125,-30,0,128,167
497,-121,44,0,128,340
498,103,-67,0,122,147
499,-126,17,0,127,352
500,65,99,0,118,236
501,-119,50,0,129,337
502,-77,-93,0,120,51
503,0,-126,0,126,90
504,83,89,0,121,226
505,56,104,0,118,241
506,-97,-70,0,119,36
507,-101,83,0,130,320
508,98,74,0,122,217
509,101,65,0,120,212
510,-119,32,0,123,344
511,62,-108,0,124,120
512,-66,112,0,130,300
513,-103,-76,0,128,37
514,-47,123,0,131,290
515,105,-72,0,127,146
516,-94,86,0,127,317
517,-113,65,0,130,330
518,75,-107,0,130,126
519,95,84,0,126,221
520,-58,116,0,129,296
521,47,-125,0,133,111
522,123,-4,0,123,179
523,105,-73,0,127,146
524,-130,6,0,130,357
525,122,15,0,122,187
526,-8,-134,0,134,87
527,70,106,0,127,236
528,21,-131,0,132,100
529,-122,33,0,126,344
530,102,-74,0,126,145
531,-129,-8,0,129,4
532,-3,127,0,127,271
533,91,-88,0,126,136
534,-44,-126,0,133,71
535,34,122,0,126,254
536,100,-87,0,132,139
537,-28,-131,0,133,78
538,-13,-132,0,132,85
539,0,-136,0,136,90
540,61,119,0,133,242
541,58,-112,0,126,118
542,-80,-111,0,136,55
543,-44,-125,0,132,71
544,-18,-130,0,131,83
545,129,15,0,129,186
546,57,-113,0,126,117
547,-21,127,0,128,279
548,51,-127,0,136,112
549,114,-63,0,130,152
550,103,94,0,139,222
551,17,127,0,128,262
552,-115,-80,0,140,35
553,-116,-73,0,137,33
554,-16,127,0,128,277
555,13,-128,0,128,96
556,-110,-80,0,136,37
557,9,-136,0,136,94
558,-104,-94,0,140,43
559,-9,-127,0,127,86
560,60,117,0,131,242
561,-115,-59,0,129,28
562,-142,18,0,143,352
563,-4,-137,0,137,89
564,-12,-128,0,128,85
565,-28,-124,0,127,78
566,18,128,0,129,261
567,143,13,0,143,185
568,132,38,0,137,196
569,74,106,0,129,235
570,140,-28,0,142,169
571,-139,21,0,140,351
572,-143,26,0,145,349
573,138,-46,0,145,162
574,125,-45,0,132,161
575,-56,-116,0,128,65
576,-126,-68,0,143,29
577,-122,53,0,133,336
578,-115,66,0,132,330
579,-144,-21,0,145,9
580,-128,74,0,147,329
581,-68,-122,0,139,61
582,-132,-31,0,135,14
583,-113,-69,0,132,32
584,-100,-85,0,131,41
585,-138,-44,0,144,18
586,82,-107,0,134,128
587,123,74,0,143,211
588,0,-140,0,140,90
589,138,42,0,144,196
590,-132,49,0,140,339
591,-34,-136,0,140,76
592,-129,-65,0,144,27
593,89,-119,0,148,127
594,-62,136,0,149,294
595,30,-132,0,135,103
596,-133,0,0,133,360
597,134,-2,0,134,180
598,-42,-134,0,140,73
599,-110,101,0,149,317
600,129,-35,0,133,165
601,27,-148,0,150,101
602,49,-139,0,147,110
603,-16,138,0,138,276
604,-88,115,0,144,307
605,-147,-3,0,147,2
606,31,-149,0,152,102
607,-96,107,0,143,311
608,-131,29,0,134,347
609,127,-54,0,138,157
610,135,-63,0,148,155
611,-142,47,0,149,341
612,106,97,0,143,222
613,-51,138,0,147,290
614,101,-97,0,140,137
615,-27,151,0,153,280
616,-26,137,0,139,280
617,146,-31,0,149,169
618,19,-147,0,148,98
619,16,-148,0,148,97
620,-91,106,0,139,310
621,38,152,0,156,255
622,-131,-66,0,146,27
623,80,119,0,143,236
624,-125,86,0,151,325
625,22,-146,0,147,99
626,-55,133,0,143,292
627,-103,113,0,152,312
628,1,140,0,140,269
629,-72,-140,0,157,63
630,32,138,0,141,256
631,116,89,0,146,217
632,-31,137,0,140,282
633,21,155,0,156,262
634,-80,-133,0,155,59
635,-57,-131,0,142,67
636,18,-142,0,143,98
637,-69,-125,0,142,62
638,122,103,0,159,220
639,13,156,0,156,265
640,122,104,0,160,220
641,14,142,0,142,264
642,-12,156,0,156,274
643,130,93,0,159,215
644,0,146,0,146,270
645,-128,-91,0,157,36
646,-70,-142,0,158,64
647,119,108,0,160,222
648,-40,-154,0,159,76
649,110,115,0,159,226
650,-156,-45,0,162,17
651,56,135,0,146,247
652,41,-151,0,156,106
653,148,-27,0,150,170
654,92,121,0,152,232
655,-117,-99,0,153,41
656,-69,-130,0,147,63
657,-56,-135,0,146,68
658,156,45,0,162,196
659,-116,99,0,152,319
660,-96,-111,0,146,50
661,162,15,0,162,185
662,144,61,0,156,202
663,-109,-99,0,147,43
664,-11,-157,0,157,86
665,155,52,0,163,198
666,82,-132,0,155,122
667,154,34,0,157,192
668,-88,-135,0,161,57
669,-150,-47,0,157,18
670,-134,-67,0,149,27
671,130,73,0,149,209
672,149,21,0,150,188
673,140,63,0,153,204
674,56,-146,0,156,111
675,-136,-66,0,151,26
676,-134,75,0,153,330
677,126,-89,0,154,145
678,-128,-82,0,152,33
679,117,-100,0,153,140
680,-157,35,0,160,347
681,-166,0,0,166,360
682,-74,-143,0,161,63
683,-146,-44,0,152,17
684,-139,-85,0,162,32
685,-145,-39,0,150,16
686,137,-90,0,163,147
687,153,21,0,154,187
688,128,-86,0,154,147
689,-34,-156,0,159,78
690,-107,130,0,168,309
691,31,-155,0,158,102
692,-132,80,0,154,328
693,-108,126,0,165,310
694,-6,158,0,158,272
695,-156,24,0,157,351
696,118,-115,0,164,136
697,150,68,0,164,204
698,-165,22,0,166,352
699,-138,86,0,162,328
700,-156,66,0,169,337
701,-149,50,0,157,341
702,-113,119,0,164,313
703,-65,155,0,168,292
704,-99,137,0,169,305
705,145,-67,0,159,156
706,-146,82,0,167,330
707,85,-147,0,169,121
708,127,-101,0,162,142
709,110,-129,0,169,131
710,-81,135,0,157,300
711,110,121,0,163,227
712,122,109,0,163,221
713,49,-150,0,157,109
714,160,41,0,165,194
715,123,-98,0,157,142
716,55,-161,0,170,109
717,139,-78,0,159,151
718,71,-150,0,165,116
719,-88,139,0,164,302
720,-13,160,0,160,274
721,8,174,0,174,267
722,59,-163,0,173,110
723,-94,129,0,159,306
724,-62,146,0,158,293
725,116,-110,0,159,137
726,-88,134,0,160,303
727,18,-172,0,172,96
728,19,160,0,161,263
729,79,-143,0,163,119
730,26,170,0,171,261
731,-69,143,0,158,295
732,108,-135,0,172,129
733,162,-46,0,168,165
734,-80,141,0,162,299
735,29,160,0,162,259
736,51,-152,0,160,109
737,-28,-173,0,175,81
738,152,-78,0,170,153
739,71,-158,0,173,115
740,-7,-162,0,162,88
741,46,173,0,179,255
742,51,-153,0,161,109
743,11,-164,0,164,94
744,-51,-158,0,166,73
745,-117,127,0,172,312
746,58,161,0,171,250
747,-10,176,0,176,273
748,-88,-155,0,178,61
749,-1,-160,0,160,90
750,4,-177,0,177,92
751,98,152,0,180,237
752,-57,-170,0,179,72
753,-113,-119,0,164,47
754,66,-165,0,177,112
755,-166,42,0,171,345
756,109,-135,0,173,129
757,-10,-166,0,166,87
758,-81,-154,0,174,63
759,97,146,0,175,236
760,44,157,0,163,254
761,-44,-158,0,164,75
762,-84,-147,0,169,61
763,-62,-152,0,164,68
764,-56,-157,0,166,71
765,159,-66,0,172,158
766,-59,-171,0,180,71
767,-163,-38,0,167,14
768,-95,-145,0,173,57
769,73,150,0,166,244
770,-167,-67,0,179,22
771,43,-172,0,177,105
772,-140,-89,0,165,33
773,-158,-91,0,182,30
774,-124,-136,0,184,48
775,-120,-125,0,173,47
776,163,84,0,183,207
777,-159,-93,0,184,31
778,-94,-137,0,166,56
779,-146,92,0,172,327
780,-169,-76,0,185,25
781,37,-174,0,177,103
782,-110,-148,0,184,54
783,-156,-79,0,174,27
784,118,142,0,184,230
785,-41,173,0,177,283
786,-59,-171,0,180,71
787,72,-160,0,175,115
788,167,62,0,178,200
789,181,41,0,185,192
790,190,-3,0,190,180
791,-91,-160,0,184,61
792,-142,-92,0,169,33
793,187,-2,0,187,180
794,-135,110,0,174,320
795,160,59,0,170,200
796,19,-178,0,179,97
797,-58,167,0,176,289
798,181,23,0,182,187
799,-96,-157,0,184,59
800,162,62,0,173,200
801,-188,8,0,188,357
802,-188,32,0,190,350
803,-143,100,0,174,325
804,-162,-57,0,171,20
805,190,-21,0,191,174
806,167,-47,0,173,165
807,-173,-38,0,177,13
808,-183,44,0,188,346
809,161,58,0,171,199
810,180,-52,0,187,164
811,179,-48,0,185,165
812,46,-174,0,179,105
813,-58,-173,0,182,72
814,181,-20,0,182,174
815,171,30,0,173,189
816,-158,73,0,174,335
817,-175,67,0,187,339
818,185,44,0,190,193
819,132,134,0,188,225
820,-176,32,0,178,349
821,-174,95,0,198,331
822,-90,-162,0,185,61
823,175,-89,0,196,154
824,-195,1,0,195,359
825,-172,37,0,175,347
826,177,-37,0,180,169
827,11,182,0,182,266
828,192,22,0,193,186
829,192,-33,0,194,171
830,-166,64,0,177,338
831,-156,81,0,175,332
832,-131,147,0,196,311
833,133,-116,0,176,139
834,-99,148,0,178,303
835,-195,-1,0,195,1
836,161,-71,0,175,157
837,158,-104,0,189,147
838,-167,65,0,179,338
839,-174,40,0,178,347
840,-181,81,0,198,335
841,-112,164,0,198,304
842,149,-103,0,181,146
843,-160,88,0,182,331
844,-189,62,0,198,341
845,148,-112,0,185,143
846,-41,-179,0,183,78
847,123,-161,0,202,128
848,-145,137,0,199,316
849,145,121,0,188,219
850,-185,-53,0,192,16
851,-134,128,0,185,316
852,-152,132,0,201,319
853,118,-147,0,188,129
854,-193,-21,0,194,7
855,192,23,0,193,186
856,122,-140,0,185,132
857,123,-141,0,187,132
858,94,-169,0,193,120
859,-73,188,0,201,291
860,-78,191,0,206,292
861,-87,185,0,204,295
862,-91,171,0,193,298
863,-121,136,0,182,311
864,-82,176,0,194,294
865,75,-189,0,203,112
866,-81,187,0,203,293
867,-194,33,0,196,350
868,-169,109,0,201,327
869,52,-198,0,204,105
870,-198,4,0,198,358
871,-13,202,0,202,273
872,-171,-92,0,194,29
873,46,-180,0,185,105
874,-29,203,0,205,278
875,65,-181,0,192,110
876,-27,202,0,203,277
877,69,-171,0,184,112
878,12,-204,0,204,94
879,56,-185,0,193,107
880,5,-198,0,198,92
881,42,-205,0,209,102
882,-122,-147,0,191,51
883,5,-186,0,186,92
884,60,-177,0,186,109
885,-35,184,0,187,280
886,194,26,0,195,187
887,-7,-205,0,205,89
888,-44,181,0,186,283
889,74,-195,0,208,111
890,62,179,0,189,250
891,-1,-197,0,197,90
892,41,-206,0,210,102
893,-22,188,0,189,276
894,54,204,0,211,255
895,-21,210,0,211,275
896,-83,191,0,208,293
897,0,-193,0,193,90
898,-4,212,0,212,271
899,86,170,0,190,243
900,61,197,0,206,252
901,46,195,0,200,256
902,-53,-196,0,203,75
903,-43,207,0,211,281
904,-159,-108,0,192,35
905,-140,-134,0,193,44
906,-109,-159,0,192,56
907,-67,-201,0,211,72
908,56,183,0,191,252
909,-74,-194,0,207,70
910,198,17,0,198,184
911,-61,-181,0,191,72
912,-160,-112,0,195,35
913,-70,-181,0,194,69
914,90,-190,0,210,116
915,120,174,0,211,235
916,-60,-189,0,198,73
917,-52,-191,0,197,75
918,-190,-57,0,198,17
919,28,-211,0,212,98
920,94,177,0,200,242
921,-102,184,0,210,299
922,-137,-170,0,218,52
923,112,158,0,193,234
924,92,198,0,218,245
925,-143,-161,0,215,49
926,-170,-98,0,196,30
927,-155,-117,0,194,38
928,25,-212,0,213,97
929,-131,-173,0,217,53
930,-114,-188,0,219,59
931,133,145,0,196,227
932,175,133,0,219,217
933,139,150,0,204,227
934,137,151,0,203,227
935,118,159,0,198,233
936,201,-27,0,202,173
937,186,66,0,197,199
938,146,166,0,221,228
939,-146,-134,0,198,43
940,200,8,0,200,182
941,-190,75,0,204,338
942,-191,-104,0,217,29
943,-187,-70,0,199,21
944,-149,-141,0,205,44
945,-196,-103,0,221,28
946,-141,-146,0,202,46
947,-188,-108,0,216,30
948,193,106,0,220,208
949,-165,127,0,208,322
950,97,-188,0,211,118
951,203,94,0,223,204
952,175,117,0,210,213
953,68,208,0,218,251
954,-200,-101,0,224,27
955,-201,-83,0,217,23
956,25,-214,0,215,97
957,-165,-118,0,202,36
958,-194,-55,0,201,16
959,-166,-109,0,198,34
960,-11,217,0,217,272
961,-167,125,0,208,323
962,198,111,0,226,209
963,160,-134,0,208,141
964,-149,-166,0,223,49
965,192,61,0,201,197
966,183,127,0,222,214
967,110,194,0,223,240
968,184,98,0,208,208
969,-190,-70,0,202,21
970,-203,25,0,204,352
971,214,36,0,217,189
972,-199,-64,0,209,18
973,-210,-41,0,213,12
974,-195,68,0,206,340
975,204,27,0,205,187
976,-197,-68,0,208,20
977,-203,-53,0,209,15
978,-48,210,0,215,282
979,-22,-218,0,219,85
980,205,-21,0,206,175
981,98,-191,0,214,118
982,214,25,0,215,186
983,-199,62,0,208,342
984,106,196,0,222,241
985,224,5,0,224,181
986,-88,-203,0,221,67
987,230,18,0,230,184
988,207,-8,0,207,178
989,-154,142,0,209,317
990,-38,-217,0,220,81
991,3,219,0,219,269
992,210,8,0,210,182
993,-227,35,0,229,351
994,-154,-164,0,224,47
995,-187,90,0,207,334
996,187,-93,0,208,154
997,192,-85,0,209,157
998,-219,9,0,219,357
999,232,17,0,232,184
1000,-45,-217,0,221,79
1001,-216,34,0,218,351
1002,214,-68,0,224,163
1003,-199,-114,0,229,30
1004,-223,52,0,228,346
1005,-29,-218,0,219,83
1006,212,-29,0,213,173
1007,212,-62,0,220,164
1008,19,-218,0,218,95
1009,-217,73,0,228,341
1010,211,94,0,230,204
1011,-202,72,0,214,340
1012,-208,77,0,221,339
1013,-231,-16,0,231,4
1014,130,-172,0,215,128
1015,-202,111,0,230,331
1016,50,217,0,222,257
1017,234,-10,0,234,178
1018,213,-70,0,224,162
1019,-207,92,0,226,336
1020,-204,-108,0,230,28
1021,-50,-216,0,221,77
1022,-224,-62,0,232,16
1023,-230,53,0,236,347
1024,224,-75,0,236,162
1025,-223,77,0,235,340
1026,229,-57,0,235,167
1027,193,-127,0,231,147
1028,-200,94,0,220,334
1029,227,-69,0,237,164
1030,226,-74,0,237,162
1031,-228,65,0,237,344
1032,-76,205,0,218,290
1033,-234,24,0,235,354
1034,181,-135,0,225,144
1035,-32,-219,0,221,82
1036,179,-125,0,218,146
1037,179,-123,0,217,146
1038,168,-163,0,234,136
1039,-163,142,0,216,318
1040,-173,-152,0,230,42
1041,-29,218,0,219,277
1042,163,-151,0,222,138
1043,100,203,0,226,243
1044,157,-176,0,235,132
1045,166,157,0,228,223
1046,170,-159,0,232,137
1047,-161,167,0,231,313
1048,161,-167,0,231,134
1049,-113,187,0,218,301
1050,142,-173,0,223,130
1051,168,-174,0,241,134
1052,-140,177,0,225,308
1053,-153,183,0,238,309
1054,-143,181,0,230,308
1055,150,173,0,228,229
1056,-37,-221,0,224,81
1057,-142,176,0,226,308
1058,153,-183,0,238,130
1059,-165,-157,0,227,44
1060,97,-219,0,239,114
1061,-110,215,0,241,297
1062,118,196,0,228,238
1063,125,-208,0,242,122
1064,-84,206,0,222,292
